hhcluster_id,h_size,n_triangles
350000008958015604,2,0
350000008958027082,2,0
350000008958879385,2,0
350000008958937591,2,0
350000008958997536,2,0
350000008959199378,2,0
350000008959322417,2,0
350000008959758528,2,0
350000008959822571,2,0
350000008960184649,2,0
350000008960534764,2,0
350000008960561596,2,0
350000008960667503,2,0
350000008960832101,2,0
350000008962506716,2,0
350000008962515353,2,0
350000008962520906,2,0
350000008962685126,2,0
350000008963275305,2,0
350000008963325211,2,0
350000008966272161,2,0
350000008968911109,2,0
350000008969013528,2,0
350000008969373375,2,0
350000008969427483,2,0
350000008969787649,2,0
350000008969849698,2,0
350000008969940220,2,0
350000008972094683,2,0
350000008972162660,2,0
350000008972347758,2,0
350000008972992879,2,0
350000008973057163,2,0
350000008973070303,2,0
350000008973205175,2,0
350000008973249261,2,0
350000008973408841,2,0
350000008973492195,2,0
350000008973593193,2,0
350000008973875988,2,0
350000008974174821,2,0
350000008974443250,2,0
350000008974541986,2,0
350000008974576969,2,0
350000008975151078,2,0
350000008975227257,2,0
350000008975325880,2,0
350000008976518010,2,0
350000008976744510,2,0
350000008977210998,2,0
350000008978215342,2,0
350000008989512742,2,0
350000008997718573,2,0
350000008997920380,2,0
350000008997988173,2,0
350000008997997731,2,0
350000008998173266,2,0
350000008998267142,2,0
350000008998481175,2,0
350000008998491125,2,0
350000008999744969,2,0
350000008999758844,2,0
350000008999898074,2,0
350000009000101323,2,0
350000009000245119,2,0
350000009000269810,2,0
350000009000340360,2,0
350000009000687355,2,0
350000009000810126,2,0
350000009000884954,2,0
350000009000931110,2,0
350000009001016750,2,0
350000009001191845,2,0
350000009001202513,2,0
350000009002933318,2,0
350000009003056152,2,0
350000009003081299,2,0
350000009003637596,2,0
350000009003638885,2,0
350000009003940619,2,0
350000009004875422,2,0
350000009005220083,2,0
350000009005306090,2,0
350000009006170407,2,0
350000009006183647,2,0
350000009006551327,2,0
350000009007993485,2,0
350000009010642154,2,0
350000009010669190,2,0
350000009010673674,2,0
350000009010724499,2,0
350000009010782738,2,0
350000009011010059,2,0
350000009011351592,2,0
350000009011422171,2,0
350000009012278480,2,0
350000009012530775,2,0
350000009012762199,2,0
350000009012773735,2,0
350000009012909336,2,0
350000009012934085,2,0
350000009013153433,2,0
350000009013479624,2,0
350000009013488690,2,0
350000009013859577,2,0
350000009014168929,2,0
350000009015510043,2,0
350000009015914685,2,0
350000009016029636,2,0
350000009016130714,2,0
350000009016414942,2,0
350000009016971970,2,0
350000009017229780,2,0
350000009017871154,2,0
350000009018044942,2,0
350000009018712025,2,0
350000009018940308,2,0
350000009019717492,2,0
350000009021069797,2,0
350000009021111188,2,0
350000009021116801,2,0
350000009021196808,2,0
350000009021395498,2,0
350000009022392405,2,0
350000009022845353,2,0
350000009023025206,2,0
350000009023389583,2,0
350000009023444226,2,0
350000009023485483,2,0
350000009023639613,2,0
350000009023849841,2,0
350000009027467758,2,0
350000009027713409,2,0
350000009028491929,2,0
350000009028616001,2,0
350000009028840431,2,0
350000009029030522,2,0
350000009029231115,2,0
350000009029374280,2,0
350000009029937138,2,0
350000009030288706,2,0
350000009030565362,2,0
350000009031594443,2,0
350000009031872925,2,0
350000009031880405,2,0
350000009032130708,2,0
350000009032530490,2,0
350000009035146947,2,0
350000009036782076,2,0
350000009036825159,2,0
350000009038080379,2,0
350000009038119986,2,0
350000009038289263,2,0
350000009038336206,2,0
350000009039691685,2,0
350000009039797886,2,0
350000009047306466,2,0
350000009047699601,2,0
350000009048609972,2,0
350000009049247928,2,0
350000009049530527,2,0
350000009050778582,2,0
350000009051577426,2,0
350000009052048762,2,0
350000009052119621,2,0
350000009052988708,2,0
350000009053023042,2,0
350000009053386611,2,0
350000009053704353,2,0
350000009053782460,2,0
350000009053981708,2,0
350000009054557041,2,0
350000009055339022,2,0
350000009055420793,2,0
350000009057370530,2,0
350000009059219109,2,0
350000009060125191,2,0
350000009060222251,2,0
350000009061325154,2,0
350000009061410736,2,0
350000009065380216,2,0
350000009065599129,2,0
350000009065794093,2,0
350000009066399731,2,0
350000009066902837,2,0
350000009067738835,2,0
350000009067815882,2,0
350000009068710202,2,0
350000009071782482,2,0
350000009071915296,2,0
350000009072426916,2,0
350000009072539266,2,0
350000009073102377,2,0
350000009073490362,2,0
350000009074996529,2,0
350000009075097917,2,0
350000009075323317,2,0
350000009075693292,2,0
350000009075812274,2,0
350000009076470228,2,0
350000009076689157,2,0
350000009077268455,2,0
350000009077450274,2,0
350000009077494498,2,0
350000009077856615,2,0
350000009077920419,2,0
350000009078059961,2,0
350000009078143764,2,0
350000009080527631,2,0
350000009082171411,2,0
350000009083325510,2,0
350000009083542881,2,0
350000009083758857,2,0
350000009083976837,2,0
350000009085232676,2,0
350000009085999323,2,0
350000009086105678,2,0
350000009086156055,2,0
350000009086164158,2,0
350000009088160124,2,0
350000009088210030,2,0
350000009091845094,2,0
350000009091851252,2,0
350000009093133271,2,0
350000009093194468,2,0
350000009093623105,2,0
350000009093687902,2,0
350000009093774930,2,0
350000009093841773,2,0
350000009094019461,2,0
350000009094105975,2,0
350000009094354903,2,0
350000009095074915,2,0
350000009095638213,2,0
350000009096183798,2,0
350000009096283671,2,0
350000009097487040,2,0
350000009097871166,2,0
350000009097896861,2,0
350000009098014516,2,0
350000009098216596,2,0
350000009098760019,2,0
350000009098870268,2,0
350000009098923202,2,0
350000009099348348,2,0
350000009099484175,2,0
350000009099490041,2,0
350000009104531833,2,0
350000009106166290,2,0
350000009106217879,2,0
350000009106232238,2,0
350000009106239747,2,0
350000009106306825,2,0
350000009106462287,2,0
350000009106506427,2,0
350000009106550700,2,0
350000009106550881,2,0
350000009106635112,2,0
350000009106707626,2,0
350000009106813161,2,0
350000009106924795,2,0
350000009107044147,2,0
350000009107351206,2,0
350000009108392580,2,0
350000009110476377,2,0
350000009110790080,2,0
350000009110864269,2,0
350000009111480006,2,0
350000009111609235,2,0
350000009111678742,2,0
350000009111714380,2,0
350000009111810827,2,0
350000009112272985,2,0
350000009112954731,2,0
350000009114537993,2,0
350000009114623371,2,0
350000009114899566,2,0
350000009115133322,2,0
350000009115411786,2,0
350000009115491654,2,0
350000009116197773,2,0
350000009116289034,2,0
350000009117461722,2,0
350000009117696643,2,0
350000009118195128,2,0
350000009118955759,2,0
350000009120093026,2,0
350000009123149967,2,0
350000009123754138,2,0
350000009124053393,2,0
350000009124721823,2,0
350000009126797285,2,0
350000009127405722,2,0
350000009128263240,2,0
350000009128280017,2,0
350000009128290812,2,0
350000009128305636,2,0
350000009128321813,2,0
350000009128352328,2,0
350000009128368546,2,0
350000009128426749,2,0
350000009128484952,2,0
350000009128526522,2,0
350000009128550371,2,0
350000009128560536,2,0
350000009128743711,2,0
350000009128745172,2,0
350000009128772832,2,0
350000009128882683,2,0
350000009128929323,2,0
350000009129082813,2,0
350000009129088969,2,0
350000009129220966,2,0
350000009129378384,2,0
350000009129408478,2,0
350000009129429576,2,0
350000009129551678,2,0
350000009129554937,2,0
350000009129566451,2,0
350000009129627230,2,0
350000009129648639,2,0
350000009129730874,2,0
350000009129895276,2,0
350000009129966511,2,0
350000009130075666,2,0
350000009130344317,2,0
350000009130463232,2,0
350000009130614859,2,0
350000009131193115,2,0
350000009131285168,2,0
350000009133033567,2,0
350000009133284445,2,0
350000009133642934,2,0
350000009133847443,2,0
350000009136199955,2,0
350000009136945440,2,0
350000009137174673,2,0
350000009137398268,2,0
350000009137436320,2,0
350000009137490178,2,0
350000009138869909,2,0
350000009139470559,2,0
350000009139525528,2,0
350000009139659100,2,0
350000009139711235,2,0
350000009139781383,2,0
350000009139857663,2,0
350000009139933730,2,0
350000009140008071,2,0
350000009140364779,2,0
350000009140719968,2,0
350000009141730103,2,0
350000009142272831,2,0
350000009142853472,2,0
350000009142962138,2,0
350000009143254274,2,0
350000009143282406,2,0
350000009144488608,2,0
350000009144956604,2,0
350000009145060607,2,0
350000009145155378,2,0
350000009145255866,2,0
350000009145380410,2,0
350000009145712201,2,0
350000009146017207,2,0
350000009146821893,2,0
350000009146860971,2,0
350000009146890212,2,0
350000009147024209,2,0
350000009147222675,2,0
350000009147248066,2,0
350000009148213179,2,0
350000009148305272,2,0
350000009148416212,2,0
350000009148633596,2,0
350000009148703722,2,0
350000009148868977,2,0
350000009149606845,2,0
350000009150236430,2,0
350000009151155791,2,0
350000009151477038,2,0
350000009151502643,2,0
350000009151852338,2,0
350000009152164517,2,0
350000009152770587,2,0
350000009153354096,2,0
350000009153692429,2,0
350000009153940711,2,0
350000009153967529,2,0
350000009153972985,2,0
350000009154301232,2,0
350000009154621672,2,0
350000009154783224,2,0
350000009155925435,2,0
350000009156468203,2,0
350000009156818611,2,0
350000009157635460,2,0
350000009157898518,2,0
350000009157913468,2,0
350000009158002041,2,0
350000009158475377,2,0
350000009158508928,2,0
350000009158805908,2,0
350000009158857147,2,0
350000009158859671,2,0
350000009159555135,2,0
350000009159695138,2,0
350000009159757909,2,0
350000009159846049,2,0
350000009160431372,2,0
350000009161050764,2,0
350000009161535130,2,0
350000009161760941,2,0
350000009162570592,2,0
350000009163045463,2,0
350000009163048373,2,0
350000009163121507,2,0
350000009163134080,2,0
350000009163291740,2,0
350000009163340652,2,0
350000009163355170,2,0
350000009163500930,2,0
350000009163691745,2,0
350000009165096991,2,0
350000009165429283,2,0
350000009165742426,2,0
350000009165888903,2,0
350000009166641660,2,0
350000009167046099,2,0
350000009167142085,2,0
350000009167505297,2,0
350000009167912691,2,0
350000009167978064,2,0
350000009168699487,2,0
350000009168778133,2,0
350000009169060867,2,0
350000009169428184,2,0
350000009169648014,2,0
350000009169751319,2,0
350000009170252169,2,0
350000009170852565,2,0
350000009171497491,2,0
350000009171768602,2,0
350000009171839602,2,0
350000009172439579,2,0
350000009172490426,2,0
350000009172702714,2,0
350000009173152526,2,0
350000009173450513,2,0
350000009173832005,2,0
350000009173946850,2,0
350000009174258267,2,0
350000009174638808,2,0
350000009174804009,2,0
350000009174866930,2,0
350000009175010507,2,0
350000009175162680,2,0
350000009175203379,2,0
350000009175968306,2,0
350000009176537156,2,0
350000009176630056,2,0
350000009176759698,2,0
350000009176882236,2,0
350000009177224180,2,0
350000009177229324,2,0
350000009177563506,2,0
350000009177813007,2,0
350000009178396004,2,0
350000009178420265,2,0
350000009178450544,2,0
350000009178507044,2,0
350000009178817042,2,0
350000009179202690,2,0
350000009179686853,2,0
350000009180314173,2,0
350000009180454272,2,0
350000009180594857,2,0
350000009181162946,2,0
350000009181234049,2,0
350000009181450002,2,0
350000009181528269,2,0
350000009181906906,2,0
350000009182061280,2,0
350000009182577471,2,0
350000009183055707,2,0
350000009183665230,2,0
350000009183926625,2,0
350000009183988453,2,0
350000009184500334,2,0
350000009184510619,2,0
350000009184883561,2,0
350000009185092407,2,0
350000009185308555,2,0
350000009186253224,2,0
350000009186966592,2,0
350000009188100913,2,0
350000009188799857,2,0
350000009188836934,2,0
350000009189082365,2,0
350000009189162063,2,0
350000009189211484,2,0
350000009189573578,2,0
350000009189943410,2,0
350000009189990941,2,0
350000009190569085,2,0
350000009190795245,2,0
350000009190887519,2,0
350000009191012806,2,0
350000009191363893,2,0
350000009192378799,2,0
350000009192494593,2,0
350000009192804262,2,0
350000009192815989,2,0
350000009192834047,2,0
350000009193414039,2,0
350000009193485454,2,0
350000009194036195,2,0
350000009194530286,2,0
350000009194962671,2,0
350000009195219336,2,0
350000009195245682,2,0
350000009195259246,2,0
350000009195260826,2,0
350000009195522657,2,0
350000009195679536,2,0
350000009195801060,2,0
350000009196404180,2,0
350000009196839316,2,0
350000009197504415,2,0
350000009198019378,2,0
350000009199091801,2,0
350000009199322482,2,0
350000009199427039,2,0
350000009199463179,2,0
350000009199899959,2,0
350000009199999462,2,0
350000009200297504,2,0
350000009200314226,2,0
350000009200549262,2,0
350000009200931256,2,0
350000009201230772,2,0
350000009201594907,2,0
350000009201625928,2,0
350000009201820794,2,0
350000009201880272,2,0
350000009201933962,2,0
350000009202215285,2,0
350000009202605760,2,0
350000009202624900,2,0
350000009202773691,2,0
350000009202795949,2,0
350000009203138001,2,0
350000009203192862,2,0
350000009203267892,2,0
350000009204257492,2,0
350000009204346519,2,0
350000009204349901,2,0
350000009204481071,2,0
350000009204795067,2,0
350000009204901519,2,0
350000009205070326,2,0
350000009205675793,2,0
350000009206283771,2,0
350000009207669772,2,0
350000009207699082,2,0
350000009208757104,2,0
350000009209313334,2,0
350000009209324291,2,0
350000009210079264,2,0
350000009216481098,2,0
350000009216919092,2,0
350000009216934373,2,0
350000009217204034,2,0
350000009217232030,2,0
350000009218716433,2,0
350000009218818879,2,0
350000009219829259,2,0
350000009220734546,2,0
350000009221620141,2,0
350000009222302633,2,0
350000009222488594,2,0
350000009222818976,2,0
350000009231947332,2,0
350000009233992930,2,0
350000009234195612,2,0
350000009234417516,2,0
350000009235431176,2,0
350000009237362492,2,0
350000009237442579,2,0
350000009237501700,2,0
350000009237762072,2,0
350000009238671946,2,0
350000009238950382,2,0
350000009240152661,2,0
350000009240389456,2,0
350000009240416985,2,0
350000009240817845,2,0
350000009240901373,2,0
350000009243195779,2,0
350000009243369370,2,0
350000009243860002,2,0
350000009244105656,2,0
350000009244220632,2,0
350000009244500557,2,0
350000009244582725,2,0
350000009244683055,2,0
350000009244921191,2,0
350000009245305996,2,0
350000009245587128,2,0
350000009245597402,2,0
350000009245599089,2,0
350000009245664719,2,0
350000009246642904,2,0
350000009247073838,2,0
350000009247673536,2,0
350000009248534243,2,0
350000009248857791,2,0
350000009250091447,2,0
350000009250147223,2,0
350000009250198965,2,0
350000009250218268,2,0
350000009250435653,2,0
350000009250754286,2,0
350000009250872769,2,0
350000009251172838,2,0
350000009251184947,2,0
350000009251280500,2,0
350000009251367630,2,0
350000009251765952,2,0
350000009252309621,2,0
350000009252608443,2,0
350000009252847255,2,0
350000009253911405,2,0
350000009253934974,2,0
350000009254748399,2,0
350000009254824168,2,0
350000009255234919,2,0
350000009255740354,2,0
350000009255900219,2,0
350000009256072811,2,0
350000009256142139,2,0
350000009256318365,2,0
350000009256377406,2,0
350000009256479065,2,0
350000009256773055,2,0
350000009257217570,2,0
350000009257445912,2,0
350000009263088450,2,0
350000009263177972,2,0
350000009263341988,2,0
350000009263476794,2,0
350000009263817981,2,0
350000009264245589,2,0
350000009264400507,2,0
350000009264580050,2,0
350000009264815505,2,0
350000009265114323,2,0
350000009265118889,2,0
350000009265215329,2,0
350000009265228248,2,0
350000009266328694,2,0
350000009266391035,2,0
350000009267748218,2,0
350000009268407170,2,0
350000009268466580,2,0
350000009268737478,2,0
350000009268828170,2,0
350000009268828632,2,0
350000009268929401,2,0
350000009268952182,2,0
350000009268981102,2,0
350000009269037095,2,0
350000009269345811,2,0
350000009269722686,2,0
350000009270016001,2,0
350000009270144257,2,0
350000009270144268,2,0
350000009270175488,2,0
350000009270368377,2,0
350000009270608427,2,0
350000009270669604,2,0
350000009271435936,2,0
350000009271451731,2,0
350000009272431375,2,0
350000009272583077,2,0
350000009299767765,2,0
